,p_id,name,price,colour,brand,brand_id
1144,17096082.0,Anouk Women Mustard Yellow Geometric Printed Pure Cotton Kurta,2299.0,Mustard,Anouk,75
1145,17094694.0,Anouk Women Pink & Orange Bandhani Printed Pure Cotton Kurta with Trousers & Dupatta,3499.0,Pink,Anouk,75
1146,17090522.0,Anouk Women Mustard Yellow Pathani Kurta,2099.0,Mustard,Anouk,75
1147,17843674.0,Anouk Black & Pink Floral Organza Saree,2999.0,Black,Anouk,75
1148,15736356.0,Anouk Blue & Black Striped Saree,3399.0,Blue,Anouk,75
1149,14884736.0,Anouk Women Multicoloured Floral Printed Sequinned Kurta with Palazzos,2299.0,Multi,Anouk,75
1150,15096536.0,Anouk Yellow Embellished Embroidered Net Ready to Wear Saree,3199.0,Yellow,Anouk,75
1151,16846762.0,Anouk Coffee Brown Floral Satin Saree,3199.0,Coffee Brown,Anouk,75
1152,17048614.0,Khushal K Women Black Ethnic Motifs Printed Kurta with Palazzos & With Dupatta,5099.0,Black,Khushal K,467
1153,17048604.0,Khushal K Women Green & Pink Printed Pure Cotton Kurta with Palazzos & Dupatta,5299.0,Green,Khushal K,467
1154,17447636.0,Khushal K Women Green Ethnic Motifs Printed Gotta Patti Kurta with Trousers & Dupatta,5699.0,Green,Khushal K,467
1155,13392426.0,Khushal K Women Lime Green Printed Kurta with Churidar & Dupatta,4499.0,Lime Green,Khushal K,467
1156,13956290.0,Khushal K Women Peach-Coloured Yoke Design Kurta with Palazzos,3699.0,Peach,Khushal K,467
1157,17447640.0,Khushal K Women White Ethnic Motifs Printed Gotta Patti Kurta with Palazzos & With Dupatta,4799.0,White,Khushal K,467
1158,12901286.0,Khushal K Women Blue & White Printed Kurta with Palazzos & Jacket,4799.0,Blue,Khushal K,467
1159,17413232.0,Anubhutee Pink Ethnic Motifs Printed Kurti,1739.0,Pink,Anubhutee,79
1160,16331376.0,Anubhutee Women Navy Blue Ethnic Motifs Embroidered Thread Work Kurta with Trousers & With Dupatta,4899.0,Navy Blue,Anubhutee,79
1161,17413170.0,Anubhutee Black & Gold-Toned Ethnic Motifs Printed Kurti,1739.0,Black,Anubhutee,79
1162,11053762.0,Anubhutee Women Navy Blue & White Printed Kurti,1739.0,Navy Blue,Anubhutee,79
1163,16331336.0,Anubhutee Women Teal Ethnic Motifs Printed Empire Thread Work Pure Cotton Kurta with Trousers & With Dupatta,5299.0,Teal,Anubhutee,79
1164,11053760.0,Anubhutee Women Teal Blue & Golden Printed Kurti,1739.0,Teal,Anubhutee,79
1165,15635996.0,Anubhutee Women Grey & Black Geometric Printed Straight Kurti,1739.0,Grey,Anubhutee,79
1166,13956738.0,Anubhutee Maroon & White Geometric Printed Pleated Kurti,1739.0,Maroon,Anubhutee,79
1167,13572242.0,Anubhutee Women Green & Blue Printed Kurta with Trousers,2989.0,Green,Anubhutee,79
1168,16332184.0,Anubhutee Red & Green Ethnic Motifs Printed Gotta Patti Gotta Patti Kurti,1739.0,Red,Anubhutee,79
1169,12873874.0,Anubhutee Women Pink & White Printed Kurta with Trousers & Dupatta,3999.0,Pink,Anubhutee,79
1170,10513948.0,Anubhutee Women Mustard Yellow & Brown Screen Printed Straight Kurta,1999.0,Mustard,Anubhutee,79
1171,19093848.0,Anubhutee Green Ethnic Motifs Printed Thread Work Thread Work Empire Kurti,1999.0,Green,Anubhutee,79
1172,16332192.0,Anubhutee Women Teal Blue & White Printed Cotton Top with Trousers,2599.0,Teal,Anubhutee,79
1173,13956726.0,Anubhutee Blue & White Geometric Printed Kurti,1739.0,Blue,Anubhutee,79
1174,15904812.0,Anubhutee Women Maroon Embroidered Kurta with Palazzos & Dupatta,4349.0,Maroon,Anubhutee,79
1175,16331364.0,Anubhutee Women Red Ethnic Motifs Printed Empire Pure Cotton Kurta with Trousers & With Dupatta,5899.0,Red,Anubhutee,79
1176,11531500.0,Anubhutee Women Navy Blue & Off-White Bandhani Print Kurta with Palazzos,2749.0,Navy Blue,Anubhutee,79
1177,10520842.0,Anubhutee Ethnic Geometry Khadi Print Kurta Set,2989.0,Pink,Anubhutee,79
1178,10942392.0,Anubhutee Tie-Neck Ethnic Foil Print Kurta Set,2989.0,Red,Anubhutee,79
1179,15635998.0,Anubhutee Red & Gold Geometric Printed Pleated Kurti,1739.0,Red,Anubhutee,79
1180,10942386.0,Anubhutee Navy Blue Foil Print A-Line Viscose Kurta with Palazzos,2749.0,Navy Blue,Anubhutee,79
1181,17141704.0,Anubhutee Women Teal Ethnic Motifs Printed Mirror Work Pure Cotton Kurta with Trousers & With Dupatta,4799.0,Teal,Anubhutee,79
1182,10942376.0,Anubhutee Women Teal Blue & Off-White Foil Print Kurta with Palazzos,2989.0,Teal,Anubhutee,79
1183,17413246.0,Anubhutee Navy Blue Ethnic Motifs Printed Kurti,1739.0,Navy Blue,Anubhutee,79
1184,18036636.0,Anubhutee Black & White Ethnic Motifs Printed Kurti,1599.0,Black,Anubhutee,79
1185,14566000.0,Anubhutee Women Pink Floral Yoke Design Pleated Pure Cotton Kurta with Trousers,3799.0,Pink,Anubhutee,79
1186,18841352.0,Styli Women Golden Embellished Midi Skirts,1949.0,Gold,Styli,848
1187,18841642.0,Styli Women Brown Printed Flared Midi Skirts,1849.0,Brown,Styli,848
1188,18888534.0,Styli Women Red Animal Printed Tulip Skirts,1749.0,Red,Styli,848
1189,18838374.0,Styli Women Pink High-Rise Trousers,1849.0,Pink,Styli,848
1190,18841582.0,Styli Women Black Solid A-Line Skirt,2149.0,Black,Styli,848
1191,18839638.0,Styli Beige Blouson Top,1499.0,Beige,Styli,848
1192,18841010.0,Styli White Striped Shirt Style Top,1099.0,White,Styli,848
1193,18838348.0,Styli Women Black High-Rise Joggers Trousers,1999.0,Black,Styli,848
1194,18838322.0,Styli Women Black High-Rise Trousers,1649.0,Black,Styli,848
1195,18839854.0,Styli Pink Longline Top,949.0,Pink,Styli,848
1196,18841536.0,Styli Women Burgundy Solid Pencil Skirts,1849.0,Burgundy,Styli,848
1197,18839682.0,Styli Lavender Mandarin Collar Top,1699.0,Lavender,Styli,848
1198,18839620.0,Styli White Tie-Up Neck Top,1799.0,White,Styli,848
1199,18838318.0,Styli Women White Tapered Fit High-Rise Trousers,1599.0,White,Styli,848
1200,18923268.0,Styli Women Black Solid A-Line Skirts,1799.0,Black,Styli,848
1201,18841400.0,Styli Women Lavender Solid Pleated A-Line Midi Skirts,1849.0,Lavender,Styli,848
1202,18841402.0,Styli Women Black Solid Knee-Length A-line Skirt,1699.0,Black,Styli,848
1203,18841388.0,Styli Black & Yellow Colourblocked Basic Jumpsuit,2949.0,Black,Styli,848
1204,18838288.0,Styli Women Pink Tapered Fit High-Rise Trousers,1549.0,Pink,Styli,848
1205,18841004.0,Styli White Shirt Style Top,1149.0,White,Styli,848
1206,18840042.0,Styli White Self Design Lace Net Top,1399.0,White,Styli,848
1207,18841582.0,Styli Women Black Solid A-Line Skirt,2149.0,Black,Styli,848
1208,18838354.0,Styli Women Multicoloured Printed High-Rise Trousers,1599.0,Multi,Styli,848
1209,18839700.0,Styli White Extended Sleeves Styled Back Top,1099.0,White,Styli,848
1210,18841354.0,Styli Women Black Straight Fit High-Rise Slash Knee Jeans,1899.0,Black,Styli,848
1211,18839688.0,Styli Pink Print Top,1099.0,Pink,Styli,848
1212,18888648.0,Styli Women Blue Wide Leg High-Rise Jeans,1849.0,Blue,Styli,848
1213,18839342.0,Styli White Floral Print Top,1799.0,White,Styli,848
1214,18838276.0,Styli Women Pink Skinny Fit High-Rise Trousers,1299.0,Pink,Styli,848
1215,18838300.0,Styli Women Black Straight Fit High-Rise Trousers,1749.0,Black,Styli,848
1216,18841082.0,Styli Green Tie-Up Neck Top,999.0,Green,Styli,848
1217,18840960.0,Styli Off White Tie-Up Neck Top,899.0,Off White,Styli,848
1218,18838296.0,Styli Women Green High-Rise Trousers,1949.0,Green,Styli,848
1219,18841540.0,Styli Women Brown & Beige Colourblocked Accordion Pleat Midi Skirts,2149.0,Brown,Styli,848
1220,18841008.0,Styli Blue Print Top,799.0,Blue,Styli,848
1221,18841600.0,Styli Women Pink Self Design A-Line Skirts,2149.0,Pink,Styli,848
1222,18841126.0,Styli Pink Tie-Up Neck Top,999.0,Pink,Styli,848
1223,18839836.0,Styli Green Styled Back Crop Top,1149.0,Green,Styli,848
1224,18839830.0,Styli White Print Shirt Style Top,1699.0,White,Styli,848
1225,18840060.0,Styli Black Geometric Top,1449.0,Black,Styli,848
1226,18839586.0,Styli Women White Solid Tiered Top,999.0,White,Styli,848
1227,18839764.0,Styli Green Geometric Print Tie-Up Neck Top,1699.0,Green,Styli,848
1228,18888562.0,Styli Pink Solid Top,1599.0,Pink,Styli,848
1229,18839798.0,Styli Black Top,949.0,Black,Styli,848
1230,18839616.0,Styli Burgundy Shirt Style Top,1249.0,Burgundy,Styli,848
1231,18839692.0,Styli White Extended Sleeves Top,1799.0,White,Styli,848
1232,18839872.0,Styli Cream-Coloured Top,1449.0,Cream,Styli,848
1233,18839804.0,Styli White Off-Shoulder Top,1599.0,White,Styli,848
1234,18839800.0,Styli Lavender Print Top,999.0,Lavender,Styli,848
1235,18839356.0,Styli Black Halter Neck Tank Top,799.0,Black,Styli,848
1236,18839946.0,Styli Women White Solid Top,1799.0,White,Styli,848
1237,18839282.0,Styli Pink Print Top,1499.0,Pink,Styli,848
1238,18839592.0,Styli Women Pink Solid Boat Neck Top,1349.0,Pink,Styli,848
1239,18839240.0,Styli Green One Shoulder Top,1199.0,Green,Styli,848
1240,18839322.0,Styli Purple Off-Shoulder Bardot Top,1499.0,Purple,Styli,848
1241,18840036.0,Styli White Wrap Crop Top,1599.0,White,Styli,848
1242,18841450.0,Styli Beige Basic Jumpsuit,1899.0,Beige,Styli,848
1243,18888496.0,Styli Women Beige Solid Long Sleeves Top,949.0,Beige,Styli,848
1244,18840966.0,Styli Beige Solid gathered or Pleated Cinched Waist Top,849.0,Beige,Styli,848
1245,18888638.0,Styli Women Black Solid Top,999.0,Black,Styli,848
1246,18839926.0,Styli White Off-Shoulder Bardot Top,1599.0,White,Styli,848
1247,18839884.0,Styli Black Print Wrap Top,1749.0,Black,Styli,848
1248,18841584.0,Styli Women Blue High-Rise Heavy Fade Jeans,1949.0,Blue,Styli,848
1249,18841408.0,Styli Women Blue Super Skinny Fit High-Rise Jeans,799.0,Blue,Styli,848
1250,8317561.0,Chemistry Blue Denim A-Line Skirt,1699.0,Blue,Chemistry,171
1251,8506567.0,Chemistry Blue Denim A-Line Pure Cotton Skirt,1699.0,Blue,Chemistry,171
1252,13186664.0,Chemistry Women Blue Solid Culotte Chambray Jumpsuit,2399.0,Blue,Chemistry,171
1253,13526690.0,Chemistry Women Blue Regular Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1999.0,Blue,Chemistry,171
1254,5709433.0,Chemistry Women Brown Solid Parka,5999.0,Brown,Chemistry,171
1255,5865436.0,Chemistry Women Blue Denim Knee Length A-Line Pure Cotton Skirt,1799.0,Blue,Chemistry,171
1256,15689220.0,Chemistry Women Black Skinny Fit  Mid Rise Stretchable Jeans,1999.0,Black,Chemistry,171
1257,17037494.0,Chemistry Women Olive Green Solid Shorts with Belt,1299.0,Olive,Chemistry,171
1258,11773472.0,Chemistry Women Charcoal Grey Self Design Single-Breasted Casual Blazer,3999.0,Charcoal,Chemistry,171
1259,14231672.0,Chemistry Women Maroon & Black Striped Pullover,2199.0,Maroon,Chemistry,171
1260,17046802.0,Chemistry Women Black Pleated Trousers,1899.0,Black,Chemistry,171
1261,13526722.0,Chemistry Women Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,1999.0,Blue,Chemistry,171
1262,14431804.0,Chemistry Women Blue Pure Cotton Denim Jacket,3499.0,Blue,Chemistry,171
1263,14393210.0,Chemistry Black Self Designed Extended Shoulder Boxy Top,1499.0,Black,Chemistry,171
1264,16898664.0,Chemistry Black Solid Regular Top,1399.0,Black,Chemistry,171
1265,14393508.0,Chemistry Inca Gold Kimono Sleeved High Neck Regular Top,1499.0,Gold,Chemistry,171
1266,16295592.0,Chemistry Women Navy Blue Longline Solid Full Length Cover Up Tie-Up Shrug,1899.0,Navy Blue,Chemistry,171
1267,17037520.0,Chemistry Women Brown Solid A-Line Skirt,1899.0,Brown,Chemistry,171
1268,18920508.0,Chemistry Women Blue Mom Fit Cuffed Jeans,2299.0,Blue,Chemistry,171
1269,17139254.0,Chemistry Women Navy Blue Solid Stretchable Jeans,2099.0,Navy Blue,Chemistry,171
1270,17011486.0,Chemistry Women Navy Blue Solid Belted Wide Leg Palazzos,1899.0,Navy Blue,Chemistry,171
1271,17037430.0,Chemistry Women Mustard Yellow High-Rise Pleated Trousers with Belt,1999.0,Mustard,Chemistry,171
1272,17037532.0,Chemistry Women Navy Blue High-Rise Pleated Trousers with Belt,1999.0,Navy Blue,Chemistry,171
1273,17037520.0,Chemistry Women Brown Solid A-Line Skirt,1899.0,Brown,Chemistry,171
1274,14231612.0,Chemistry Women Maroon & Blue Colourblocked Sweater Dress,2499.0,Maroon,Chemistry,171
1275,19183530.0,Chemistry Teal Floral Print Denim Top,1699.0,Teal,Chemistry,171
1276,17139194.0,Chemistry Women Brown Straight Fit High-Rise Jeans,2799.0,Brown,Chemistry,171
1277,17011456.0,Chemistry Navy Blue Solid Culotte Jumpsuit with Belt,1999.0,Navy Blue,Chemistry,171
1278,16045618.0,Chemistry Women Olive Green French Terry Lounge Set,2499.0,Olive,Chemistry,171
1279,16045626.0,Chemistry Women Grey & Black Textured Knit Airport Look Co-ords set with Snood,3099.0,Grey,Chemistry,171
1280,17836268.0,Chemistry Women Navy Blue Solid Trousers With Lace Detail,1299.0,Navy Blue,Chemistry,171
1281,18920518.0,Chemistry Women White Solid Mid-Rise Wide Leg Jeans,2599.0,White,Chemistry,171
1282,16294398.0,Chemistry Women Black Solid T-shirt with Joggers And Snood,2899.0,Black,Chemistry,171
1283,16294574.0,Chemistry Women Olive Green Solid T-shirt with Leggings & Snood,2699.0,Olive,Chemistry,171
1284,14372466.0,Chemistry Black Pure Cotton Ribbed Midi Pencil Skirt,1499.0,Black,Chemistry,171
1285,16898642.0,Chemistry Red Round Neck Smocked Puff Sleeve Top,1599.0,Red,Chemistry,171
1286,18473518.0,Chemistry Women Blue Mid Rise Flared Jeans,2699.0,Blue,Chemistry,171
1287,15689218.0,Chemistry Women Grey Solid High-Rise Slouchy Fit Clean Look Stretchable Jeans,2199.0,Grey,Chemistry,171
1288,14434642.0,Chemistry Women Grey Wide Leg Stretchable Jeans,2499.0,Grey,Chemistry,171
1289,19183514.0,Chemistry Teal Blue Floral Print Tie-Up Neck Pure Cotton Top,1699.0,Teal,Chemistry,171
1290,17011468.0,Chemistry Mustard Yellow Band Collar Regular Top,1599.0,Mustard,Chemistry,171
1291,15689184.0,Chemistry Women Blue Pure Cotton Jeans,1999.0,Blue,Chemistry,171
1292,14231718.0,Chemistry Women Mustard Colourblocked Mock-Collar Regular Puffer Jacket,3899.0,Mustard,Chemistry,171
1293,13719116.0,Athena Chic Fuchsia Pink Power Shoulders Top,1299.0,Fuchsia,Athena,95
1294,11634534.0,Athena Women Burgundy Solid Basic Jumpsuit,2499.0,Burgundy,Athena,95
1295,13736998.0,Athena White Tie-Up Neck Puff Sleeves Lace Top,1699.0,White,Athena,95
1296,15715754.0,Athena Women Fuchsia Solid Top with Skirt,2999.0,Fuchsia,Athena,95
1297,14063400.0,Athena Black Floral Printed Puff Sleeves Smocked Georgette Regular Crop Top,1499.0,Black,Athena,95
1298,17251600.0,Athena Women Black Shorts,1499.0,Black,Athena,95
1299,17761838.0,Athena Women Bright Orange Printed T-shirt with Trousers,2499.0,Orange,Athena,95
1300,18121952.0,Athena Women Black Solid Cut-Out Detail Basic Jumpsuit,2999.0,Black,Athena,95
1301,17761824.0,Athena Women Classic Black Solid Top with Trousers,2999.0,Black,Athena,95
1302,18121954.0,Athena Women Pretty Pink Solid Feminine Frills Jumpsuit,2999.0,Pink,Athena,95
1303,15980662.0,Athena Women Sea Green Velvet Basic Jumpsuit,2999.0,Sea Green,Athena,95
1304,17761828.0,Athena Women Stylish Green Solid Top with Trousers,2499.0,Green,Athena,95
1305,11151684.0,Athena Women Grey Solid Single Breasted Blazer,3495.0,Grey,Athena,95
1306,11035298.0,Athena Women White Solid Sweatshirt,1799.0,White,Athena,95
1307,18121932.0,Athena Women Elegant Lavender Solid Feminine Frills Jumpsuit,2999.0,Lavender,Athena,95
1308,15300920.0,Athena Women Striking Coral Sleek Coat with Skirt,3999.0,Coral,Athena,95
1309,15301002.0,Athena Black Jumpsuit with Waist Cutout Detail,2299.0,Black,Athena,95
1310,12086086.0,Athena Women Burgundy Solid Pencil Midi Skirt,1299.0,Burgundy,Athena,95
1311,17761814.0,Athena Women Trendy Beige Solid Top with Shorts,2299.0,Beige,Athena,95
1312,13709580.0,Athena Lavender Bell Sleeves Smocking Crop Georgette Top,1499.0,Lavender,Athena,95
1313,18121942.0,Athena Women Charcoal Solid Cut Out Jumpsuit,2999.0,Charcoal,Athena,95
1314,11166548.0,Athena Women Burgundy Solid Tailored Suede Jacket,2999.0,Burgundy,Athena,95
1315,13736992.0,Athena Women Pink Solid Basic Jumpsuit,2299.0,Pink,Athena,95
1316,18961738.0,Athena Teal Embellished Off-Shoulder Smocked Crop Top,1699.0,Teal,Athena,95
1317,13719140.0,Athena Trendy Mauve Power Shoulders Peplum Top,1499.0,Mauve,Athena,95
1318,17761856.0,Athena Women Peach Printed T-shirt with Shorts,2399.0,Peach,Athena,95
1319,18121946.0,Athena Women Elegant Lavender Solid Noughties Spaghetti Jumpsuit,2799.0,Lavender,Athena,95
1320,15301014.0,Athena Women Pretty Pink Sleek Jumpsuit,2799.0,Pink,Athena,95
1321,11637516.0,Athena Women Red Solid A-Line Midi Skirt With Front Frill Detail,1499.0,Red,Athena,95
1322,14164130.0,Athena Women Lime Green Solid Cotton Jumpsuit,2499.0,Lime Green,Athena,95
1323,17256464.0,Athena Women Blue Shorts,1499.0,Blue,Athena,95
1324,14164138.0,Athena Women Beige Solid Cotton Jumpsuit,2499.0,Beige,Athena,95
1325,12086086.0,Athena Women Burgundy Solid Pencil Midi Skirt,1299.0,Burgundy,Athena,95
1326,12086090.0,Athena Women Pink Solid Midi Pencil Skirt,1299.0,Pink,Athena,95
1327,13010496.0,Athena Women Lime Green Solid Denim Pencil Skirt,1999.0,Lime Green,Athena,95
1328,11151706.0,Athena Women Fuchsia Pink Solid Sweatshirt,1799.0,Fuchsia,Athena,95
1329,15900666.0,Athena Women Teal & Beige T-shirt with Trousers,2999.0,Teal,Athena,95
1330,19405492.0,Athena Black & Coral Printed Basic Jumpsuit,3499.0,Black,Athena,95
1331,17132226.0,Athena Women Stunning Blue Self-Design Bustier Top,1699.0,Blue,Athena,95
1332,16002966.0,Athena Woman Multi-coloured Abstract Jogger Trousers,1999.0,Multi,Athena,95
1333,15301054.0,Athena Women Green Solid Wrap Cropped Top with Skirt,1499.0,Green,Athena,95
1334,13566226.0,Athena Black Knee Length Skirt,1599.0,Black,Athena,95
1335,17729406.0,Athena Women Stunning Blue Abstract Digital Warping Trousers,2499.0,Blue,Athena,95
1336,13597070.0,Athena Women Lime Green Solid Regular Shorts,1699.0,Lime Green,Athena,95
1337,15300980.0,Athena Women Classy Beige Sleek Jumpsuit,2299.0,Beige,Athena,95
1338,17132282.0,Athena Women Pretty Pink Self-Design Schiffli Top,1999.0,Pink,Athena,95
1339,10758220.0,Athena Women Green Solid Sweatshirt,1699.0,Green,Athena,95
1340,10758214.0,Athena Women Burgundy Solid Pullover Sweatshirt,1699.0,Burgundy,Athena,95
1341,16575598.0,Athena Women Pretty Pink Floral Sheer Top,1699.0,Pink,Athena,95
1342,15715744.0,Athena Women Striking Coral Solid Top with Skirt & Shrug,2999.0,Coral,Athena,95
1343,17253024.0,Athena Brown Shirt Style Sheer Top,1699.0,Brown,Athena,95
1344,7784761.0,Athena Women Red Embellished Sweatshirt,1899.0,Red,Athena,95
1345,16002984.0,Athena Women Blue Crop Jacket With Flared Trousers,2799.0,Blue,Athena,95
1346,16575604.0,Athena Women Gorgeous Green Floral Sheer Top,1699.0,Green,Athena,95
1347,18076054.0,Athena Women Green Seersucker Shirt Style Top,1699.0,Green,Athena,95
1348,14827892.0,Athena Mustard & Brown Basic Jumpsuit with Embellished,3499.0,Mustard,Athena,95
1349,14164190.0,Athena Women Teal Blue Solid Jumpsuit,2499.0,Teal,Athena,95
1350,13023122.0,Athena Women Mustard Yellow Solid Blazer with Trousers,2999.0,Mustard,Athena,95
1351,17729400.0,Athena Women Pretty Pink Floral Graduated Flared Trousers,2499.0,Pink,Athena,95
1352,12948006.0,Athena Women Purple Embroidered Sweatshirt,1899.0,Purple,Athena,95
1353,12948030.0,Athena Women Pink & Black Colourblocked Hooded Sweatshirt,1599.0,Pink,Athena,95
1354,17715932.0,Athena Women Elegant Lavender Abstract Summer Shorts,1499.0,Lavender,Athena,95
1355,12775456.0,Athena Women Orange Relaxed Loose Fit Solid Joggers,1799.0,Orange,Athena,95
1356,11634536.0,Athena Women Burgundy Solid Basic Jumpsuit,2499.0,Burgundy,Athena,95
1357,18076072.0,Athena Fluorescent Green Solid Cut Out Top,1499.0,Fluorescent Green,Athena,95
1358,18963012.0,Athena Women Grey A-Line Shimmery Skirt,1699.0,Grey,Athena,95
1359,12294280.0,Athena Women Red & Black Skinny Fit Printed Regular Trousers,1799.0,Red,Athena,95
1360,12294276.0,Athena Women Fuchsia & Black Colourblocked Skinny Fit Regular Trousers,1799.0,Fuchsia,Athena,95
1361,14164210.0,Athena Women Brown Solid Cotton Jumpsuit,2499.0,Brown,Athena,95
1362,16588240.0,Athena Women Gorgeous Green Solid Jogger Trousers,1899.0,Green,Athena,95
1363,16003188.0,Athena Women Turquoise Blue Colourblocked Quirky Outerwear Sweatshirt,2299.0,Turquoise Blue,Athena,95
1364,17132280.0,Athena Women Classic White Solid Cropped Top,1499.0,White,Athena,95
1365,7779375.0,Athena Women White Solid Cropped Denim Jacket,1999.0,White,Athena,95
1366,14024558.0,Allen Solly Woman Women Grey Solid Single-Breasted Formal Blazer,3799.0,Grey,Allen Solly Woman,52
1367,6552292.0,Allen Solly Woman Black Slim Fit Solid Regular Trousers,1799.0,Black,Allen Solly Woman,52
1368,19308926.0,Allen Solly Woman Maroon Mandarin Collar Shirt Style Top,1699.0,Maroon,Allen Solly Woman,52
1369,19304192.0,Allen Solly Women Olive-Green Solid Single-Breasted Blazers,3799.0,Olive,Allen Solly Woman,52
1370,19011234.0,Allen Solly Woman Blue Solid Single-Breasted Formal Blazer,2999.0,Blue,Allen Solly Woman,52
1371,19304204.0,Allen Solly Woman Women Pink Solid Blazers,3999.0,Pink,Allen Solly Woman,52
1372,18337748.0,Allen Solly Woman Women Black Solid Single-Breasted Formal Blazer,3799.0,Black,Allen Solly Woman,52
1373,19011232.0,Allen Solly Woman Black Blazers,4299.0,Black,Allen Solly Woman,52
1374,16600180.0,Allen Solly Woman Navy Blue Solid Blazer,3299.0,Navy Blue,Allen Solly Woman,52
1375,18731952.0,Allen Solly Woman Women Blue Trousers,2499.0,Blue,Allen Solly Woman,52
1376,16600166.0,Allen Solly Woman Grey Formal Blazer,3299.0,Grey,Allen Solly Woman,52
1377,17447590.0,Allen Solly Women Black Solid Single-Breasted Blazer,3999.0,Black,Allen Solly Woman,52
1378,16858648.0,Allen Solly Woman Women Maroon Solid Single Breasted Blazer,3299.0,Maroon,Allen Solly Woman,52
1379,18163884.0,Allen Solly Woman Black Basic Jumpsuit,3499.0,Black,Allen Solly Woman,52
1380,18640792.0,Allen Solly Woman Women Navy Blue Pleated Trousers,2299.0,Navy Blue,Allen Solly Woman,52
1381,19047464.0,Allen Solly Woman Blue Solid A-Line Knee-Length Skirt,1999.0,Blue,Allen Solly Woman,52
1382,16604256.0,Allen Solly Woman Blue & White Striped Tie-Ups Nautical Linen Knee Length A-Line Skirt,1899.0,Blue,Allen Solly Woman,52
1383,16604256.0,Allen Solly Woman Blue & White Striped Tie-Ups Nautical Linen Knee Length A-Line Skirt,1899.0,Blue,Allen Solly Woman,52
1384,16222788.0,Allen Solly Woman Women Yellow Flared High-Rise Culottes Trousers,1299.0,Yellow,Allen Solly Woman,52
1385,17480874.0,Allen Solly Woman Women Charcoal Grey Jeans,2199.0,Charcoal,Allen Solly Woman,52
1386,17444238.0,Allen Solly Woman Women Grey Skinny Fit Heavy Fade Cotton Jeans,2799.0,Grey,Allen Solly Woman,52
1387,19224138.0,Allen Solly Woman Green Mandarin Collar Shirt Style Top,1699.0,Green,Allen Solly Woman,52
1388,18650758.0,Allen Solly Woman Women Navy Blue Skinny Fit Light Fade Jeans,2799.0,Navy Blue,Allen Solly Woman,52
1389,16476788.0,Allen Solly Woman Black Self-Design Trousers,1799.0,Black,Allen Solly Woman,52
1390,16648428.0,Allen Solly Woman Women Maroon Pleated Trousers,1799.0,Maroon,Allen Solly Woman,52
1391,17894044.0,Allen Solly Woman Women Navy Blue Solid Cotton Joggers,1599.0,Navy Blue,Allen Solly Woman,52
1392,15768512.0,Allen Solly Woman Women Olive Green Bomber Jacket,2999.0,Olive,Allen Solly Woman,52
1393,17548400.0,Allen Solly Woman Ethnic Motifs Print Green Tunic,1699.0,Green,Allen Solly Woman,52
1394,18640790.0,Allen Solly Woman Women Maroon Pleated Trousers,2299.0,Maroon,Allen Solly Woman,52
1395,17916328.0,Allen Solly Woman Women Navy Blue Pure Cotton Shorts,1199.0,Navy Blue,Allen Solly Woman,52
1396,15940072.0,Allen Solly Woman Women Grey Padded Jacket,3999.0,Grey,Allen Solly Woman,52
1397,16127872.0,Allen Solly Woman Women Black Geometric Longline Tailored Jacket,5499.0,Black,Allen Solly Woman,52
1398,18357686.0,Allen Solly Woman Purple Striped Top,1599.0,Purple,Allen Solly Woman,52
1399,11105132.0,Allen Solly Woman Women Solid Denim Jacket Jacket,4499.0,Navy Blue,Allen Solly Woman,52
1400,17444242.0,Allen Solly Woman Women Navy Blue Skinny Fit Heavy Fade Jeans,2499.0,Navy Blue,Allen Solly Woman,52
1401,18699764.0,Allen Solly Woman Pink Cowl Neck Top,1499.0,Pink,Allen Solly Woman,52
1402,16835448.0,Allen Solly Woman Women Black Solid Skinny Fit High-Rise Stretchable Jeans,1999.0,Black,Allen Solly Woman,52
1403,18767994.0,Allen Solly Woman Women Blue Slim Fit Low Distress Light Fade Jeans,2599.0,Blue,Allen Solly Woman,52
1404,16835446.0,Allen Solly Woman Women Blue Skinny Fit Jeans,1999.0,Blue,Allen Solly Woman,52
1405,14120438.0,Azira Multicoloured Ethnic Motifs Print Bell Sleeves A-Line Top,1199.0,Multi,Azira,106
1406,9658889.0,Azira Navy Blue & Maroon Ethnic Motifs Pleated Empire Pure Cotton Top,1299.0,Navy Blue,Azira,106
1407,14128266.0,Azira Peach-Coloured Tie-Up Neck Empire Top,1199.0,Peach,Azira,106
1408,17420724.0,Azira White & Brown Printed Basic Jumpsuit,1799.0,White,Azira,106
1409,18464870.0,Azira Women Olive & Black Printed Pure Cotton Kurtis,1299.0,Olive,Azira,106
1410,18830182.0,Fashionuma Green & Gold-Toned Embroidered Semi-Stitched Dress Material,4299.0,Green,Fashionuma,292
1411,18969040.0,Fashionuma Maroon & Grey Printed Sequinned Ready to Wear Lehenga & Unstitched Blouse With Dupatta,3699.0,Maroon,Fashionuma,292
1412,18892954.0,Fashionuma Blue Embroidered Sequined Semi-Stitched Dress Material,3299.0,Blue,Fashionuma,292
1413,18892952.0,Fashionuma Blue Embroidered Semi-Stitched Dress Material,3299.0,Blue,Fashionuma,292
1414,19199132.0,Fashionuma Red & Mustard Ethnic Motifs Pure Silk Saree,2999.0,Red,Fashionuma,292
